"id","system_id","version","modified_user_id","modified_user_name","modified_datetime","operation_type","effective_start_datetime","effective_end_datetime","entity_status","owner_id","name","description","SbsReleasedProductId","Price","InventoryNumber","ServicePoint","PriceUnit","UnitId"
525,525,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",63.00,IIN023445,D606,1.00,ea
526,526,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",63.00,IIN023445,D607,1.00,ea
527,527,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",65.47,IIN023445,D615,1.00,ea
528,528,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",63.00,IIN023445,D616,1.00,ea
529,529,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",63.13,IIN023445,D617,1.00,ea
530,530,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",63.00,IIN023445,D618,1.00,ea
531,531,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",63.00,IIN023446,D600,1.00,ea
532,532,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",62.92,IIN023446,D616,1.00,ea
533,533,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",63.00,IIN023447,D600,1.00,ea
534,534,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",63.00,IIN023447,D602,1.00,ea
535,535,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",63.00,IIN023447,D603,1.00,ea
536,536,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",63.00,IIN023447,D604,1.00,ea
537,537,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",63.00,IIN023447,D606,1.00,ea
538,538,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",63.00,IIN023447,D607,1.00,ea
539,539,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",62.31,IIN023447,D615,1.00,ea
540,540,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",62.98,IIN023447,D616,1.00,ea
541,541,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",63.00,IIN023447,D617,1.00,ea
542,542,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",63.00,IIN023447,D618,1.00,ea
543,543,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",44.78,IIN023449,D600,1.00,ea
544,544,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",41.15,IIN023449,D603,1.00,ea
545,545,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",41.39,IIN023449,D604,1.00,ea
546,546,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",44.49,IIN023449,D606,1.00,ea
547,547,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",44.88,IIN023449,D607,1.00,ea
548,548,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",42.31,IIN023449,D615,1.00,ea
549,549,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",42.10,IIN023449,D616,1.00,ea
550,550,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",43.78,IIN023449,D617,1.00,ea
551,551,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",43.94,IIN023449,D618,1.00,ea
552,552,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",79.26,IIN023451,D603,1.00,ea
553,553,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",76.77,IIN023451,D604,1.00,ea
554,554,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",79.26,IIN023451,D615,1.00,ea
555,555,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",76.79,IIN023452,D603,1.00,ea
556,556,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",74.49,IIN023452,D604,1.00,ea
557,557,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",94.43,IIN023453,D600,1.00,ea
558,558,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",94.60,IIN023453,D602,1.00,ea
559,559,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",93.20,IIN023453,D603,1.00,ea
560,560,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",94.13,IIN023453,D604,1.00,ea
561,561,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",93.20,IIN023453,D607,1.00,ea
562,562,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",129.00,IIN023453,D615,1.00,ea
563,563,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",93.99,IIN023453,D616,1.00,ea
564,564,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",93.04,IIN023453,D617,1.00,ea
565,565,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",96.00,IIN023453,D618,1.00,ea
566,566,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",92.56,IIN023454,D606,1.00,ea
567,567,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",90.50,IIN023455,D600,1.00,ea
568,568,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",91.00,IIN023455,D602,1.00,ea
569,569,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",90.07,IIN023455,D603,1.00,ea
570,570,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",90.47,IIN023455,D604,1.00,ea
571,571,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",91.00,IIN023455,D607,1.00,ea
572,572,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",90.34,IIN023455,D615,1.00,ea
573,573,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",90.50,IIN023455,D616,1.00,ea
574,574,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",90.14,IIN023455,D617,1.00,ea
575,575,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",89.43,IIN023455,D618,1.00,ea
576,576,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",88.50,IIN023456,D606,1.00,ea
577,577,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",88.50,IIN023456,D616,1.00,ea
578,578,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",74.00,IIN023457,D600,1.00,ea
579,579,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",52.00,IIN023457,D603,1.00,ea
580,580,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",64.50,IIN023457,D604,1.00,ea
581,581,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",69.90,IIN023457,D606,1.00,ea
582,582,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",70.70,IIN023457,D607,1.00,ea
583,583,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",64.50,IIN023457,D615,1.00,ea
584,584,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",69.15,IIN023457,D616,1.00,ea
585,585,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",64.63,IIN023457,D617,1.00,ea
586,586,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",72.22,IIN023457,D618,1.00,ea
587,587,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",24.00,IIN023458,D604,1.00,ea
588,588,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",24.00,IIN023458,D615,1.00,ea
589,589,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",24.00,IIN023459,D604,1.00,ea
590,590,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",24.00,IIN023459,D615,1.00,ea
591,591,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",103.19,IIN023460,D600,1.00,ea
592,592,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",106.40,IIN023460,D602,1.00,ea
593,593,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",107.18,IIN023460,D603,1.00,ea
594,594,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",103.19,IIN023460,D604,1.00,ea
595,595,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",107.86,IIN023460,D606,1.00,ea
596,596,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",103.66,IIN023460,D607,1.00,ea
597,597,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",190.35,IIN023460,D615,1.00,ea
598,598,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",105.37,IIN023460,D616,1.00,ea
599,599,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",215.77,IIN023460,D618,1.00,ea
600,600,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",109.00,IIN023462,D600,1.00,ea
601,601,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",107.69,IIN023462,D602,1.00,ea
602,602,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",109.00,IIN023462,D603,1.00,ea
603,603,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",109.00,IIN023462,D604,1.00,ea
604,604,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",109.00,IIN023462,D606,1.00,ea
605,605,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",108.38,IIN023462,D607,1.00,ea
606,606,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",105.07,IIN023462,D615,1.00,ea
607,607,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",109.00,IIN023462,D616,1.00,ea
608,608,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",109.00,IIN023462,D617,1.00,ea
609,609,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",109.00,IIN023462,D618,1.00,ea
610,610,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",105.38,IIN023463,D616,1.00,ea
611,611,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",80.00,IIN023464,D600,1.00,ea
612,612,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",79.79,IIN023464,D602,1.00,ea
613,613,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",79.51,IIN023464,D603,1.00,ea
614,614,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",79.30,IIN023464,D604,1.00,ea
615,615,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",79.94,IIN023464,D606,1.00,ea
616,616,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",79.79,IIN023464,D607,1.00,ea
617,617,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",71.01,IIN023464,D615,1.00,ea
618,618,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",79.98,IIN023464,D616,1.00,ea
619,619,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",80.00,IIN023464,D617,1.00,ea
620,620,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",80.39,IIN023464,D618,1.00,ea
621,621,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",155.97,IIN023465,D602,1.00,ea
622,622,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",146.24,IIN023465,D603,1.00,ea
623,623,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",115.81,IIN023465,D604,1.00,ea
624,624,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",164.50,IIN023465,D606,1.00,ea
625,625,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",141.50,IIN023465,D607,1.00,ea
626,626,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",180.00,IIN023570,D606,1.00,mt
627,627,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",10.70,IIN032465,D600,1.00,kg
628,628,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",10.25,IIN032465,D602,1.00,kg
629,629,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",10.27,IIN032465,D603,1.00,kg
630,630,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",10.63,IIN032465,D604,1.00,kg
631,631,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",11.10,IIN032465,D606,1.00,kg
632,632,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",11.30,IIN032465,D607,1.00,kg
633,633,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",10.51,IIN032465,D612,1.00,kg
634,634,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",10.72,IIN032465,D615,1.00,kg
635,635,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",11.31,IIN032465,D616,1.00,kg
636,636,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",11.31,IIN032465,D617,1.00,kg
637,637,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",10.77,IIN032465,D618,1.00,kg
638,638,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",307.15,IIN036720,D603,1.00,ea
639,639,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",306.68,IIN036720,D604,1.00,ea
640,640,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",389.49,IIN036720,D607,1.00,ea
641,641,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",307.16,IIN036720,D615,1.00,ea
642,642,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",418.17,IIN036720,D616,1.00,ea
643,643,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",412.88,IIN036720,D617,1.00,ea
644,644,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",385.19,IIN036720,D618,1.00,ea
645,645,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",134.00,IIN036721,D603,1.00,ea
646,646,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",134.00,IIN036721,D604,1.00,ea
647,647,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",388.43,IIN036721,D607,1.00,ea
648,648,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",249.71,IIN036721,D615,1.00,ea
649,649,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",418.46,IIN036721,D616,1.00,ea
650,650,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",392.76,IIN036721,D617,1.00,ea
651,651,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",372.15,IIN036721,D618,1.00,ea
652,652,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",4.99,IIN038098,D615,1.00,l
653,653,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",11.89,IIN038276,D604,1.00,kg
654,654,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",11.67,IIN038276,D615,1.00,kg
655,655,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",70.98,IIN038353,D604,1.00,ea
656,656,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",70.45,IIN038354,D604,1.00,ea
657,657,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",344.83,IIN040784,D606,1.00,ea
658,658,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",349.16,IIN040784,D607,1.00,ea
659,659,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",323.55,IIN040784,D617,1.00,ea
660,660,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",4.52,IIN041176,D603,1.00,kg
661,661,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",4.55,IIN041176,D604,1.00,kg
662,662,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",5.17,IIN041176,D606,1.00,kg
663,663,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",4.50,IIN041176,D612,1.00,kg
664,664,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",5.10,IIN041176,D615,1.00,kg
665,665,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",17.70,IIN049712,D606,1.00,kg
666,666,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",17.65,IIN049712,D607,1.00,kg
667,667,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",13.08,IIN049713,D600,1.00,kg
668,668,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",13.89,IIN049713,D602,1.00,kg
669,669,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",13.74,IIN049713,D603,1.00,kg
670,670,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",13.64,IIN049713,D604,1.00,kg
671,671,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",13.62,IIN049713,D607,1.00,kg
672,672,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",13.76,IIN049713,D612,1.00,kg
673,673,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",13.81,IIN049713,D615,1.00,kg
674,674,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",13.63,IIN049713,D616,1.00,kg
675,675,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",13.23,IIN049713,D617,1.00,kg
676,676,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",13.07,IIN049713,D618,1.00,kg
677,677,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",4.68,IIN051265,D615,1.00,l
678,678,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",2.43,IIN052225,D602,1.00,kg
679,679,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",2.44,IIN052225,D603,1.00,kg
680,680,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",2.42,IIN052225,D604,1.00,kg
681,681,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",2.47,IIN052225,D606,1.00,kg
682,682,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",2.42,IIN052225,D607,1.00,kg
683,683,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",2.42,IIN052225,D612,1.00,kg
684,684,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",2.51,IIN052225,D615,1.00,kg
685,685,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",2.57,IIN052225,D616,1.00,kg
686,686,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",2.42,IIN052225,D617,1.00,kg
687,687,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",2.42,IIN052225,D618,1.00,kg
688,688,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",1600.00,IIN052295,D606,1.00,ea
689,689,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",353.67,IIN053502,D606,1.00,ea
690,690,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",371.21,IIN053502,D607,1.00,ea
691,691,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",6.67,IIN054179,D604,1.00,l
692,692,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",0.21,IIN054769,D602,1.00,kg
693,693,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",0.22,IIN054769,D604,1.00,kg
694,694,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",0.23,IIN054769,D606,1.00,kg
695,695,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",0.23,IIN054769,D607,1.00,kg
696,696,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",1.01,IIN054770,D602,1.00,kg
697,697,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",0.48,IIN054770,D603,1.00,kg
698,698,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",0.49,IIN054770,D604,1.00,kg
699,699,1,"0","",2018-09-10 12:01:06,1,2018-09-10 12:01:06,9999-12-31 23:59:59,0,0,,,"",0.49,IIN054770,D612,1.00,kg
